date,platform,campaign_type,audience,region,spend,impressions,clicks,conversions,revenue,ctr,conversion_rate,cpc,roas
2025-07-01,Meta Ads,Social,Prospecting,North,833.4,42773,1133,64,10367.96,0.02648867276085381,0.05648720211827008,0.7355692850838482,12.440556755459562
2025-07-02,Meta Ads,Social,Lookalike,South,1121.63,55607,1183,51,7376.03,0.021274299998201664,0.04311073541842773,0.9481234150464921,6.576170394871748
2025-07-02,LinkedIn Ads,Social,Retargeting,North,1017.45,25114,441,29,1782.36,0.017559926734092537,0.06575963718820861,2.3071428571428574,1.7517912428129145
2025-07-02,YouTube Ads,Search,Prospecting,East,921.04,97382,1575,44,5110.17,0.016173420139245446,0.027936507936507936,0.5847873015873015,5.548260661860506
2025-07-03,LinkedIn Ads,Display,Lookalike,West,558.08,13941,267,14,1844.89,0.019152141166343877,0.052434456928838954,2.0901872659176033,3.305780533256881
2025-07-03,YouTube Ads,Display,Prospecting,West,414.34,38241,637,11,1228.9,0.0166575141863445,0.01726844583987441,0.6504552590266875,2.965921706810832
2025-07-03,LinkedIn Ads,Display,Lookalike,East,1001.95,16823,335,10,1067.18,0.019913214052190452,0.029850746268656716,2.99089552238806,1.065103049054344
2025-07-03,YouTube Ads,Search,Retargeting,North,923.59,97695,1228,60,6611.68,0.012569732330211372,0.048859934853420196,0.7521091205211726,7.158674303532953
2025-07-04,Google Ads,Social,Prospecting,East,486.14,9778,409,27,3373.36,0.04182859480466353,0.06601466992665037,1.188606356968215,6.9390710494919166
2025-07-04,LinkedIn Ads,Social,Prospecting,North,1439.72,24632,547,26,2452.52,0.02220688535238714,0.04753199268738574,2.6320292504570384,1.7034701191898425
2025-07-04,Meta Ads,Search,Lookalike,South,394.34,24660,561,34,4637.48,0.022749391727493917,0.06060606060606061,0.7029233511586452,11.760105492722015
2025-07-05,Meta Ads,Search,Prospecting,East,479.04,36343,611,34,3875.73,0.016812040833172826,0.05564648117839607,0.7840261865793781,8.09061873747495
2025-07-05,Meta Ads,Social,Existing Customers,East,2027.9,124314,2679,220,23325.09,0.02155026787007095,0.08212019410227697,0.7569615528182158,11.502090832881306
2025-07-05,YouTube Ads,Display,Lookalike,North,1231.09,135379,2103,77,10413.35,0.015534167042155727,0.03661436043747028,0.585397051830718,8.45864234133979
2025-07-06,YouTube Ads,Search,Lookalike,West,554.67,76594,935,22,1918.13,0.012207222497845784,0.023529411764705882,0.5932299465240641,3.458146285178575
2025-07-06,Google Ads,Display,Prospecting,South,843.77,20821,683,57,5985.35,0.03280341962441766,0.08345534407027819,1.2353879941434847,7.093580004029534
2025-07-06,LinkedIn Ads,Social,Lookalike,West,774.1,24200,338,22,2303.62,0.01396694214876033,0.0650887573964497,2.2902366863905326,2.975868750807389
2025-07-07,LinkedIn Ads,Display,Existing Customers,East,117.5,2540,51,1,165.88,0.020078740157480315,0.0196078431372549,2.303921568627451,1.4117446808510639
2025-07-07,Google Ads,Social,Prospecting,East,388.34,7127,257,12,1232.04,0.03606005331836677,0.04669260700389105,1.5110505836575874,3.1725807282278415
2025-07-07,Google Ads,Social,Prospecting,East,677.24,14677,382,16,1219.37,0.02602711725829529,0.041884816753926704,1.7728795811518325,1.8004990845195201
2025-07-07,Google Ads,Social,Prospecting,West,555.17,15690,585,58,6062.59,0.0372848948374761,0.09914529914529914,0.949008547008547,10.920240647009026
2025-07-08,LinkedIn Ads,Video,Prospecting,North,821.96,23516,419,10,1232.0,0.017817656063956456,0.02386634844868735,1.9617183770883055,1.498856392038542
2025-07-08,Meta Ads,Social,Lookalike,East,1458.62,97792,2361,157,20270.82,0.024143079188481676,0.06649724692926726,0.6177975434138077,13.897259053077567
2025-07-08,YouTube Ads,Social,Retargeting,North,567.98,71248,996,48,7486.93,0.013979339770940938,0.04819277108433735,0.5702610441767069,13.181678932356773
2025-07-09,Meta Ads,Social,Retargeting,South,351.99,22264,424,40,5612.97,0.019044196909809557,0.09433962264150944,0.8301650943396227,15.946390522458024
2025-07-09,YouTube Ads,Display,Prospecting,West,864.57,103855,1356,31,3669.86,0.013056665543305571,0.022861356932153392,0.6375884955752212,4.244722810183097
2025-07-09,Meta Ads,Search,Prospecting,West,566.1,38310,765,59,5838.32,0.019968676585747847,0.07712418300653595,0.74,10.313230877936759
2025-07-10,LinkedIn Ads,Social,Prospecting,South,632.47,13399,242,8,1153.86,0.018061049332039704,0.03305785123966942,2.613512396694215,1.8243711164165888
2025-07-10,Google Ads,Social,Existing Customers,South,579.07,15663,563,103,12054.62,0.03594458277469195,0.18294849023090587,1.02854351687389,20.81720690072012
2025-07-10,Meta Ads,Video,Retargeting,East,3005.73,204210,4341,440,45387.39,0.021257529014250036,0.101359133840129,0.6924049758120249,15.10028844906229
2025-07-10,LinkedIn Ads,Social,Prospecting,South,163.14,4077,68,2,214.99,0.016678930586215356,0.029411764705882353,2.3991176470588234,1.3178251808262844
2025-07-11,YouTube Ads,Social,Lookalike,North,543.84,85792,1208,49,4530.48,0.014080566952629615,0.04056291390728477,0.4501986754966888,8.330538393645188
2025-07-11,LinkedIn Ads,Video,Prospecting,South,698.32,12381,350,12,1279.56,0.0282691220418383,0.03428571428571429,1.9952,1.8323404742811316
2025-07-11,Google Ads,Social,Prospecting,South,421.3,14377,438,42,4653.77,0.030465326563260765,0.0958904109589041,0.9618721461187215,11.04621409921671
2025-07-12,Meta Ads,Search,Prospecting,East,1256.35,77597,1544,93,11918.12,0.019897676456564043,0.06023316062176166,0.8136981865284973,9.486305567716004
2025-07-12,Google Ads,Search,Existing Customers,West,1187.61,15682,993,83,9682.41,0.06332100497385537,0.08358509566968782,1.1959818731117824,8.15285320938692
2025-07-12,Google Ads,Search,Lookalike,East,678.61,14170,535,92,8481.09,0.037755822159491886,0.17196261682242991,1.2684299065420561,12.497738023312358
2025-07-13,Meta Ads,Search,Retargeting,South,587.07,63749,1094,128,11024.91,0.017161053506721674,0.1170018281535649,0.5366270566727606,18.77954928713782
2025-07-13,LinkedIn Ads,Social,Prospecting,East,650.87,16421,344,15,1781.58,0.020948785092259913,0.0436046511627907,1.892063953488372,2.7372286324458033
2025-07-13,LinkedIn Ads,Display,Prospecting,West,653.91,16034,245,8,930.46,0.015280029936385182,0.0326530612244898,2.669020408163265,1.4229175268767875
2025-07-13,YouTube Ads,Display,Retargeting,South,665.23,101264,1789,72,7561.61,0.017666693000474007,0.04024594745667971,0.3718446059250978,11.366910692542428
2025-07-14,LinkedIn Ads,Search,Prospecting,South,619.48,12234,212,4,426.34,0.01732875592610757,0.018867924528301886,2.9220754716981134,0.688222380060696
2025-07-14,LinkedIn Ads,Social,Existing Customers,North,824.83,27661,460,33,4347.82,0.016629912150681464,0.07173913043478261,1.793108695652174,5.271171029181771
2025-07-14,Google Ads,Search,Lookalike,West,1142.15,18563,868,67,9382.0,0.046759683240855464,0.0771889400921659,1.3158410138248848,8.214332618307576
2025-07-15,Google Ads,Video,Retargeting,West,314.63,8128,315,33,3331.59,0.03875492125984252,0.10476190476190476,0.9988253968253968,10.588913962432065
2025-07-15,Meta Ads,Search,Lookalike,North,353.59,15833,415,19,2215.4,0.02621107812796059,0.04578313253012048,0.8520240963855421,6.265448683503493
2025-07-15,YouTube Ads,Social,Existing Customers,South,224.65,14302,232,7,999.8,0.016221507481471123,0.03017241379310345,0.9683189655172414,4.450478522145559
2025-07-16,Google Ads,Social,Retargeting,South,1229.35,47603,1538,152,15356.55,0.03230888809528811,0.0988296488946684,0.7993172951885565,12.491601252694513
2025-07-16,Meta Ads,Social,Retargeting,West,823.69,41695,1024,68,7800.87,0.02455929967622017,0.06640625,0.804384765625,9.470638225546018
2025-07-16,Meta Ads,Social,Existing Customers,North,972.14,65924,1803,153,18889.59,0.027349675383775255,0.08485856905158069,0.5391791458679978,19.430935873433867
2025-07-17,Google Ads,Display,Prospecting,North,276.42,6247,224,15,1370.95,0.03585721146150152,0.06696428571428571,1.2340178571428573,4.9596628319224365
2025-07-17,Meta Ads,Search,Existing Customers,South,2233.44,105366,3206,213,27152.31,0.030427272554714044,0.06643792888334372,0.6966437928883344,12.157170105308403
2025-07-17,YouTube Ads,Video,Prospecting,East,471.22,45534,796,11,1271.25,0.0174814424386173,0.013819095477386936,0.5919849246231156,2.697784474343194
2025-07-17,Meta Ads,Social,Retargeting,North,780.87,54910,1255,77,9624.35,0.022855581861227464,0.06135458167330677,0.622207171314741,12.325162959263386
2025-07-18,Google Ads,Display,Lookalike,East,1219.79,25559,936,93,8708.15,0.036621151062248135,0.09935897435897435,1.3031944444444443,7.139056722878528
2025-07-18,YouTube Ads,Display,Retargeting,East,368.54,52097,801,54,6219.69,0.015375165556557959,0.06741573033707865,0.46009987515605494,16.876566994084765
2025-07-18,Google Ads,Video,Retargeting,West,490.77,12526,350,33,4615.75,0.027941880887753474,0.09428571428571429,1.4022,9.405118487275098
2025-07-19,YouTube Ads,Search,Retargeting,North,786.46,98111,1448,68,10362.86,0.014758793611317792,0.04696132596685083,0.5431353591160222,13.176588764845002
2025-07-19,Google Ads,Search,Prospecting,North,4484.75,134014,4881,387,53422.38,0.036421567895891474,0.07928703134603565,0.9188178651915591,11.91200847315904
2025-07-19,Meta Ads,Search,Prospecting,North,851.34,44874,916,83,7786.46,0.020412711146766502,0.0906113537117904,0.929410480349345,9.146122583221745
2025-07-20,Meta Ads,Search,Prospecting,West,1988.66,119425,2792,138,16990.41,0.02337868955411346,0.0494269340974212,0.7122707736389685,8.543647481218509
2025-07-20,Google Ads,Social,Retargeting,East,1532.67,27950,982,112,11905.98,0.03513416815742397,0.11405295315682282,1.5607637474541751,7.768130125858795
2025-07-20,YouTube Ads,Video,Retargeting,East,889.17,73138,1261,64,7687.05,0.017241379310344827,0.05075337034099921,0.7051308485329103,8.645197206383482
2025-07-20,Google Ads,Video,Prospecting,West,368.01,9230,364,24,2426.4,0.03943661971830986,0.06593406593406594,1.0110164835164834,6.593299095133285
2025-07-21,Google Ads,Social,Existing Customers,East,1393.98,34074,1229,98,8907.23,0.036068556670775374,0.07973962571196094,1.134239218877136,6.389783210662993
2025-07-21,Google Ads,Social,Prospecting,North,264.36,8222,225,24,2611.17,0.027365604475796643,0.10666666666666667,1.1749333333333334,9.877326373127554
2025-07-21,LinkedIn Ads,Video,Retargeting,East,1981.58,26040,647,23,2944.16,0.024846390168970812,0.03554868624420402,3.0627202472952084,1.4857638853843902
2025-07-22,LinkedIn Ads,Video,Retargeting,East,797.18,17668,310,11,1322.02,0.01754584559655875,0.035483870967741936,2.571548387096774,1.6583707569181365
2025-07-22,YouTube Ads,Search,Prospecting,North,125.02,14205,210,9,1100.28,0.014783526927138331,0.04285714285714286,0.5953333333333333,8.800831866901296
2025-07-22,Google Ads,Social,Lookalike,East,561.02,15316,504,30,3566.83,0.03290676416819013,0.05952380952380952,1.1131349206349206,6.3577590816726675
2025-07-23,Meta Ads,Display,Retargeting,South,1070.78,74398,1499,135,16508.0,0.020148391085781876,0.09006004002668445,0.7143295530353568,15.416798968975888
2025-07-23,Google Ads,Social,Prospecting,North,600.05,9153,423,29,3611.41,0.046214355948869225,0.06855791962174941,1.4185579196217493,6.0185151237396886
2025-07-23,Meta Ads,Social,Existing Customers,South,1114.14,54756,1546,143,16997.01,0.02823434874716926,0.09249676584734799,0.7206597671410091,15.255721902094887
2025-07-24,YouTube Ads,Video,Lookalike,South,402.85,45541,740,17,1980.36,0.016249094222788255,0.022972972972972974,0.544391891891892,4.91587439493608
2025-07-24,LinkedIn Ads,Video,Lookalike,South,299.52,7760,137,3,439.14,0.01765463917525773,0.021897810218978103,2.1862773722627735,1.4661458333333335
2025-07-24,Meta Ads,Video,Existing Customers,South,668.24,41230,1014,67,8506.39,0.024593742420567548,0.06607495069033531,0.6590138067061144,12.72954327786424
2025-07-24,Meta Ads,Display,Existing Customers,East,714.51,55710,1242,118,14753.24,0.022294022617124393,0.09500805152979067,0.5752898550724638,20.648052511511384
2025-07-25,YouTube Ads,Search,Prospecting,South,558.15,74853,1085,25,2921.3,0.014495077017621203,0.02304147465437788,0.5144239631336406,5.233897697751501
2025-07-25,Meta Ads,Social,Retargeting,South,1554.36,72667,1699,141,15661.95,0.02338062669437296,0.08298999411418481,0.9148675691583283,10.076140662394813
2025-07-25,Google Ads,Social,Retargeting,West,402.8,11198,362,65,6965.63,0.03232720128594392,0.17955801104972377,1.112707182320442,17.293023833167826
2025-07-26,Meta Ads,Social,Prospecting,North,858.03,46260,1065,40,4750.25,0.023022049286640728,0.03755868544600939,0.8056619718309859,5.536228337004534
2025-07-26,Google Ads,Social,Prospecting,South,731.62,26053,946,70,7412.8,0.03631059762791233,0.07399577167019028,0.7733826638477801,10.132035756266914
2025-07-26,Google Ads,Social,Prospecting,North,254.48,5178,202,17,1910.47,0.03901120123599845,0.08415841584158416,1.2598019801980198,7.50734831813895
2025-07-27,Google Ads,Social,Lookalike,West,296.99,8464,265,33,3325.43,0.03130907372400756,0.12452830188679245,1.1207169811320754,11.19711101383885
2025-07-27,Meta Ads,Display,Lookalike,North,705.44,42320,1058,69,8069.15,0.025,0.06521739130434782,0.6667674858223063,11.438463937400769
2025-07-27,Meta Ads,Social,Lookalike,West,2537.31,183161,3423,205,25730.68,0.018688476258592168,0.05988898626935437,0.7412532865907099,10.140928778903643
2025-07-27,Google Ads,Social,Prospecting,North,1020.05,30406,960,104,11563.3,0.03157271591133329,0.10833333333333334,1.0625520833333333,11.33601294054213
2025-07-28,Meta Ads,Search,Prospecting,South,228.02,22248,445,21,1655.83,0.020001797914419275,0.04719101123595506,0.5124044943820225,7.261775282869923
2025-07-28,YouTube Ads,Search,Retargeting,East,92.69,11158,138,6,753.76,0.012367807850869331,0.043478260869565216,0.6716666666666666,8.132053080159672
2025-07-28,LinkedIn Ads,Video,Retargeting,West,1127.28,20916,452,14,1640.29,0.021610250525913175,0.030973451327433628,2.4939823008849555,1.45508658008658
2025-07-29,Meta Ads,Social,Existing Customers,North,657.56,51952,960,60,6293.49,0.018478595626732368,0.0625,0.6849583333333332,9.57097451183162
2025-07-29,Google Ads,Search,Existing Customers,North,1469.83,48343,1492,188,26175.69,0.03086279295864965,0.1260053619302949,0.9851407506702412,17.80865134063123
2025-07-29,YouTube Ads,Display,Existing Customers,West,394.89,45790,861,36,3492.53,0.018803232146756933,0.041811846689895474,0.45864111498257837,8.844311073969967
2025-07-30,Google Ads,Social,Existing Customers,South,878.94,23335,737,78,11272.77,0.0315834583244054,0.10583446404341927,1.1925915875169608,12.825414704075364
2025-07-30,Google Ads,Search,Existing Customers,North,1213.29,24088,815,109,13416.24,0.03383427432746596,0.13374233128834356,1.4886993865030675,11.057735578468462
2025-07-30,YouTube Ads,Social,Retargeting,East,523.34,69829,873,34,2521.45,0.012501969095934354,0.038946162657502864,0.5994730813287514,4.817995949096189
2025-07-30,Meta Ads,Search,Prospecting,North,530.66,35996,920,79,9338.58,0.02555839537726414,0.08586956521739131,0.5768043478260869,17.598047714167265
2025-07-31,LinkedIn Ads,Display,Prospecting,West,711.59,13643,286,8,861.51,0.020963131276112292,0.027972027972027972,2.4880769230769233,1.2106831180876627
2025-07-31,Meta Ads,Search,Prospecting,West,996.07,55512,1395,105,11022.55,0.02512970168612192,0.07526881720430108,0.7140286738351255,11.066039535374019
2025-07-31,Meta Ads,Search,Prospecting,West,693.51,34619,839,48,4882.6,0.024235246540916838,0.057210965435041714,0.826591179976162,7.040417585903593
2025-08-01,Google Ads,Search,Prospecting,South,1318.41,29323,1040,90,10143.91,0.03546703952528732,0.08653846153846154,1.267701923076923,7.694048133736849
2025-08-01,Google Ads,Social,Existing Customers,North,518.44,22828,727,69,7918.99,0.031846854739793234,0.09491059147180192,0.7131224209078405,15.274650875704033
2025-08-01,Google Ads,Search,Prospecting,South,295.19,7775,235,21,1713.17,0.03022508038585209,0.08936170212765958,1.2561276595744681,5.803618008740134
2025-08-02,Google Ads,Display,Existing Customers,South,2530.35,58531,2584,249,37083.32,0.04414754574498984,0.09636222910216719,0.9792376160990711,14.655411306736223
2025-08-02,YouTube Ads,Search,Lookalike,West,472.51,59429,1023,32,3539.25,0.017213818169580508,0.03128054740957967,0.46188660801564024,7.490317665234598
2025-08-02,Google Ads,Social,Retargeting,East,483.76,14048,434,76,7738.71,0.030894077448747153,0.17511520737327188,1.1146543778801843,15.997002645940135
2025-08-03,Meta Ads,Social,Lookalike,West,670.69,39353,872,46,4355.67,0.022158412319264097,0.052752293577981654,0.7691399082568808,6.494311828117311
2025-08-03,LinkedIn Ads,Social,Prospecting,West,731.24,23221,396,21,2706.34,0.01705352913311227,0.05303030303030303,1.8465656565656565,3.701028390131831
2025-08-03,LinkedIn Ads,Search,Retargeting,East,544.43,13817,203,21,1924.19,0.014692046030252587,0.10344827586206896,2.6819211822660094,3.5343202982936286
2025-08-03,Meta Ads,Display,Prospecting,North,692.11,37464,851,22,2583.06,0.022715139867606236,0.025851938895417155,0.8132902467685077,3.7321524035196716
2025-08-04,Meta Ads,Video,Existing Customers,North,682.14,46045,940,44,4965.57,0.020414811597350417,0.04680851063829787,0.7256808510638297,7.279400123141877
2025-08-04,YouTube Ads,Search,Prospecting,North,784.24,122897,1553,76,8021.23,0.012636598126886743,0.0489375402446877,0.5049839021249195,10.22802968479037
2025-08-04,Meta Ads,Search,Prospecting,East,151.22,14593,246,12,1141.63,0.016857397382306585,0.04878048780487805,0.6147154471544716,7.549464356566593
2025-08-05,LinkedIn Ads,Video,Lookalike,North,2377.13,61911,841,36,3738.03,0.013584015764565263,0.04280618311533888,2.826551724137931,1.572497086823186
2025-08-05,YouTube Ads,Social,Lookalike,West,636.09,99573,1397,56,6448.88,0.014029907705904211,0.04008589835361489,0.45532569792412314,10.138313760631357
2025-08-05,LinkedIn Ads,Search,Retargeting,North,1020.95,20252,359,29,3457.83,0.017726644282046216,0.0807799442896936,2.843871866295265,3.386874969391253
2025-08-06,Google Ads,Search,Retargeting,West,285.81,8529,255,44,4437.81,0.02989799507562434,0.17254901960784313,1.1208235294117648,15.527133410307549
2025-08-06,Meta Ads,Display,Prospecting,East,515.39,29393,727,35,3967.71,0.024733780151736807,0.048143053645116916,0.7089270976616231,7.698461359358932
2025-08-06,Google Ads,Display,Lookalike,North,452.18,14947,517,32,4191.75,0.034588880711848534,0.061895551257253385,0.8746228239845262,9.270091556459816
2025-08-06,Meta Ads,Social,Prospecting,North,1819.65,105993,2587,141,11995.25,0.0244072721783514,0.05450328565906455,0.703382296095864,6.592064407990548
2025-08-07,YouTube Ads,Video,Prospecting,South,478.33,51536,748,27,3101.95,0.014514126047811238,0.03609625668449198,0.6394786096256684,6.484958083331591
2025-08-07,Meta Ads,Social,Prospecting,South,1145.77,103227,1971,97,9494.93,0.019093841727455027,0.049213597158802636,0.5813140537798072,8.28694240554387
2025-08-07,Meta Ads,Social,Prospecting,South,458.66,26184,588,45,4322.33,0.022456461961503207,0.07653061224489796,0.7800340136054422,9.42382156717394
2025-08-08,Google Ads,Social,Prospecting,East,521.59,16030,447,32,3830.34,0.02788521522145976,0.07158836689038031,1.166868008948546,7.343584041105083
2025-08-08,YouTube Ads,Social,Retargeting,North,596.73,68967,1140,43,4522.98,0.016529644612640827,0.037719298245614034,0.5234473684210527,7.579608868332411
2025-08-08,Google Ads,Search,Prospecting,North,1612.56,41364,1223,152,14150.83,0.029566773039357896,0.12428454619787407,1.3185282093213408,8.775382001289875
2025-08-09,Google Ads,Search,Prospecting,East,204.93,6127,253,32,4442.79,0.04129263913824058,0.12648221343873517,0.81,21.67954911433172
2025-08-09,Google Ads,Social,Retargeting,West,297.64,7440,245,23,3025.92,0.03293010752688172,0.09387755102040816,1.2148571428571429,10.166375487165704
2025-08-09,Google Ads,Display,Prospecting,South,197.42,3115,132,8,641.75,0.04237560192616372,0.06060606060606061,1.4956060606060606,3.250683821294702
2025-08-10,Meta Ads,Search,Lookalike,West,345.23,21196,381,24,2123.05,0.017975089639554635,0.06299212598425197,0.9061154855643045,6.149668337050662
2025-08-10,Meta Ads,Social,Existing Customers,South,413.04,27679,539,43,5836.68,0.01947324686585498,0.07977736549165121,0.7663079777365492,14.131028471818711
2025-08-10,Google Ads,Social,Retargeting,South,245.1,5976,224,23,2527.06,0.03748326639892905,0.10267857142857142,1.0941964285714285,10.31032231742146
2025-08-10,Google Ads,Social,Existing Customers,North,434.36,9674,418,53,8128.67,0.043208600372131485,0.12679425837320574,1.0391387559808614,18.71413113546367
2025-08-11,Google Ads,Display,Prospecting,South,188.96,3641,172,13,1639.22,0.04723976929414996,0.0755813953488372,1.0986046511627907,8.674957662997459
2025-08-11,Meta Ads,Display,Prospecting,South,361.18,20754,460,24,2889.37,0.022164402042979668,0.05217391304347826,0.7851739130434783,7.9998061908189815
2025-08-11,Google Ads,Display,Lookalike,East,1527.45,31012,1511,138,13331.69,0.048723074938733395,0.09133024487094639,1.0108868299139644,8.728069658581296
2025-08-12,Meta Ads,Search,Lookalike,North,909.97,53634,1120,80,9907.67,0.020882276168102322,0.07142857142857142,0.8124732142857143,10.88790839258437
2025-08-12,Google Ads,Social,Lookalike,North,790.71,11464,489,33,3037.2,0.042655268667131895,0.06748466257668712,1.616993865030675,3.8411048298364756
2025-08-12,Google Ads,Social,Prospecting,South,364.77,10833,320,34,4708.81,0.02953937044216745,0.10625,1.13990625,12.908983743180636
2025-08-13,Meta Ads,Search,Lookalike,North,257.91,18712,444,49,6007.33,0.023728088926891835,0.11036036036036036,0.5808783783783784,23.292350044589195
2025-08-13,Meta Ads,Search,Prospecting,North,333.83,39838,575,35,3505.36,0.014433455494753753,0.06086956521739131,0.5805739130434783,10.500434352814308
2025-08-13,Google Ads,Search,Prospecting,East,680.61,18286,523,58,7510.08,0.02860111560756863,0.11089866156787763,1.301357552581262,11.034336844889143
2025-08-13,Google Ads,Social,Prospecting,West,1230.77,28397,1081,85,13204.53,0.038067401486072475,0.0786308973172988,1.1385476410730804,10.728673919578801
2025-08-14,YouTube Ads,Social,Existing Customers,East,1258.43,159238,1886,128,15356.1,0.0118439066052073,0.06786850477200425,0.6672481442205727,12.20258576162361
2025-08-14,Google Ads,Search,Prospecting,North,1054.66,26431,999,90,11241.67,0.03779652680564489,0.09009009009009009,1.0557157157157158,10.659046517361045
2025-08-14,Meta Ads,Display,Lookalike,West,433.4,20348,527,29,3109.59,0.025899351287595834,0.05502846299810247,0.8223908918406072,7.174873096446701
2025-08-15,Meta Ads,Video,Retargeting,East,711.26,50394,1013,95,11070.95,0.020101599396753583,0.09378084896347483,0.70213228035538,15.565264460253635
2025-08-15,Google Ads,Search,Lookalike,East,568.05,18879,555,74,6502.36,0.029397743524551087,0.13333333333333333,1.0235135135135134,11.446809259748262
2025-08-15,Meta Ads,Video,Lookalike,North,614.19,45049,910,41,4714.61,0.020200226420120312,0.045054945054945054,0.674934065934066,7.676142561747992
2025-08-16,LinkedIn Ads,Search,Existing Customers,East,2631.25,87786,1328,82,10253.87,0.015127696899277789,0.061746987951807226,1.9813629518072289,3.8969577197149645
2025-08-16,LinkedIn Ads,Video,Prospecting,North,222.69,3791,67,0,0.0,0.01767343708783962,0.0,3.323731343283582,0.0
2025-08-16,Google Ads,Video,Prospecting,East,600.97,14895,531,33,2728.77,0.03564954682779456,0.062146892655367235,1.1317702448210922,4.540609348220377
2025-08-16,Google Ads,Search,Retargeting,North,1538.74,36439,1207,172,18910.38,0.03312385081917726,0.14250207125103562,1.2748467274233637,12.28952259641005
2025-08-17,Google Ads,Display,Prospecting,West,269.95,5411,256,18,2487.35,0.047311033080761414,0.0703125,1.0544921875,9.214113724763845
2025-08-17,Meta Ads,Video,Prospecting,North,460.65,39166,757,21,2323.61,0.01932798856150743,0.02774108322324967,0.6085204755614266,5.044198415282753
2025-08-17,Meta Ads,Video,Prospecting,East,496.31,25335,716,19,2126.4,0.028261298598776397,0.02653631284916201,0.6931703910614525,4.284419012310854
2025-08-18,Google Ads,Video,Prospecting,North,605.43,15197,441,24,2400.03,0.029018885306310457,0.05442176870748299,1.3728571428571428,3.964174223279323
2025-08-18,Google Ads,Social,Prospecting,East,248.07,6599,234,17,1669.62,0.03545991816941961,0.07264957264957266,1.060128205128205,6.730438988995042
2025-08-18,YouTube Ads,Search,Prospecting,South,1030.72,110075,2043,73,5995.83,0.018560072677719735,0.03573176700930005,0.5045129711209007,5.817127832971127
2025-08-19,Google Ads,Display,Existing Customers,West,1079.41,21349,916,58,6494.15,0.042905990912923325,0.06331877729257641,1.1783951965065502,6.016388582651633
2025-08-19,Meta Ads,Social,Prospecting,East,974.11,61234,1249,71,6900.6,0.02039716497370742,0.05684547638110488,0.779911929543635,7.08400488651179
2025-08-19,LinkedIn Ads,Social,Existing Customers,South,397.56,6385,127,7,885.46,0.019890368050117464,0.05511811023622047,3.1303937007874016,2.2272361404567866
2025-08-20,Google Ads,Social,Existing Customers,North,740.49,16103,608,71,7731.03,0.037756939700676895,0.11677631578947369,1.2179111842105264,10.440424583721589
2025-08-20,Google Ads,Social,Prospecting,East,390.12,9635,306,23,2446.45,0.031759211209133366,0.07516339869281045,1.2749019607843137,6.2710191735876135
2025-08-20,Google Ads,Search,Lookalike,South,563.91,11175,437,36,3846.97,0.039105145413870245,0.08237986270022883,1.290411899313501,6.821957404550371
2025-08-20,YouTube Ads,Display,Retargeting,North,2837.94,280534,5884,262,29902.85,0.02097428475692786,0.04452753229095853,0.48231475186947653,10.536815436549045
2025-08-21,Google Ads,Search,Lookalike,East,744.92,19842,756,81,8544.41,0.03810099788327789,0.10714285714285714,0.9853439153439153,11.470238414863342
2025-08-21,Google Ads,Display,Prospecting,North,323.5,8644,335,22,2109.53,0.03875520592318371,0.06567164179104477,0.9656716417910448,6.52095826893354
2025-08-21,Google Ads,Display,Prospecting,North,787.06,21442,847,50,5827.19,0.03950191213506203,0.0590318772136954,0.9292325855962219,7.403743043732371
2025-08-22,Google Ads,Social,Prospecting,North,290.74,8288,223,28,3758.01,0.026906370656370655,0.12556053811659193,1.3037668161434979,12.925672422095344
2025-08-22,Meta Ads,Social,Retargeting,South,321.09,17824,426,35,4105.93,0.02390035906642729,0.08215962441314555,0.7537323943661971,12.787473916970322
2025-08-22,Google Ads,Social,Existing Customers,North,355.79,10464,305,35,3932.08,0.029147553516819573,0.11475409836065574,1.1665245901639345,11.051687793361252
2025-08-23,Meta Ads,Video,Lookalike,North,524.41,55753,1103,30,3383.5,0.019783688770111024,0.027198549410698096,0.47543970988213957,6.4520127381247505
2025-08-23,Meta Ads,Display,Lookalike,South,1287.05,39642,1287,57,4451.05,0.03246556682306644,0.04428904428904429,1.00003885003885,3.4583349520220663
2025-08-23,LinkedIn Ads,Social,Existing Customers,North,1019.47,28492,490,40,4859.6,0.017197809911554122,0.08163265306122448,2.0805510204081634,4.766790587265932
2025-08-23,Google Ads,Search,Lookalike,North,983.41,20108,616,46,4958.51,0.030634573304157548,0.07467532467532467,1.5964448051948052,5.042159424858402
2025-08-24,YouTube Ads,Search,Prospecting,South,342.67,40361,745,20,1963.95,0.018458412824261045,0.026845637583892617,0.4599597315436242,5.731315843231097
2025-08-24,Meta Ads,Social,Existing Customers,North,492.37,41995,779,56,6136.44,0.018549827360400048,0.07188703465982028,0.6320539152759949,12.463066393159615
2025-08-24,Google Ads,Video,Prospecting,West,835.38,31990,1033,53,5703.64,0.03229134104407627,0.051306873184898356,0.8086931268151016,6.82759941583471
2025-08-25,LinkedIn Ads,Display,Prospecting,South,465.3,8120,183,6,797.19,0.022536945812807883,0.03278688524590164,2.542622950819672,1.7132817537072857
2025-08-25,YouTube Ads,Search,Retargeting,West,584.14,79453,1201,78,10503.25,0.015115854656211848,0.0649458784346378,0.48637801831806826,17.980706679905502
2025-08-25,Google Ads,Video,Existing Customers,West,932.59,36445,963,76,8067.95,0.026423377692413225,0.07892004153686397,0.9684215991692627,8.65112214370731
